Year,Month,Total,Russian Federation,Germany,Sweden,United Kingdom,China and Hong Kong,France,United States,Japan,Netherlands,Estonia,Norway,Switzerland,Spain,Italy,Poland,Denmark,Afghanistan,Albania,Algeria,United Arab Emirates,Argentina,Australia,Bahrain,Belgium,Brazil,Bulgaria,Chile,Egypt,South Africa,Philippines,Georgia,Hong Kong,Indonesia,India,Iran,Ireland,Iceland,Israel,Austria,Canada,Kazakhstan,Kenya,China,Colombia,Democratic People'S Republic Of Korea,"Korea, Republic Of",Greece,Croatia,Kuwait,Cyprus,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Morocco,Mexico,Nigeria,Pakistan,Peru,Portugal,Romania,Saudi Arabia,Sierra Leone,Singapore,Slovakia,Slovenia,"Taiwan, Province Of China",Tanzania,Thailand,Czech Republic,Turkey,Ukraine,Hungary,Uruguay,New Zealand,Belarus,Venezuela,Vietnam,Other
2021,Dec,601188,7240,41091,15536,198745,7776,55928,19273,2341,19288,19781,5402,11705,37056,22013,8161,5636,29,133,81,4077,155,2057,62,9711,1774,1636,329,195,275,693,232,1277,1551,2849,339,11166,436,967,3615,1690,650,168,6499,412,54,961,3733,836,311,269,5921,108,68,4690,1598,1331,1034,93,924,173,114,188,3009,4498,441,9,3855,1022,945,409,56,1270,2602,1321,5155,1742,93,145,1525,5,151,20499
2022,Jan,345777,5603,41716,5846,37094,3881,56499,9425,1647,45267,12738,2068,11419,9614,12826,6596,4911,22,42,20,918,85,1717,142,17773,1360,1337,377,98,268,510,284,963,674,1071,172,1456,162,689,3298,811,436,36,2918,266,8,944,1407,221,227,197,2043,83,15,2548,327,584,270,100,581,40,42,94,1230,1728,259,2,2625,391,435,164,2,558,1391,1977,5741,1248,94,130,425,14,70,12507
2022,Feb,387454,3253,50247,8833,42888,3144,67732,10887,1196,46706,15068,4108,14617,8538,10299,6611,6510,50,58,48,1572,249,901,15,18292,1018,1145,204,173,183,716,202,394,280,1842,172,1401,179,9569,8946,650,214,33,2750,161,8,464,627,316,721,116,2046,88,20,2071,1369,578,234,116,539,32,77,77,1118,1691,186,18,989,598,555,89,8,350,1133,1732,902,1344,43,109,220,1,82,14733
2022,Mar,382734,5987,52872,20619,17972,4025,40384,16281,1442,35061,14674,10796,11679,12079,15163,7572,8678,76,307,66,1327,167,1153,26,15307,1331,842,188,173,491,545,291,266,250,3104,299,1445,450,20563,4150,1198,280,56,3759,208,3,567,1116,540,198,134,6675,109,81,2404,897,306,430,483,679,50,162,106,1800,2360,426,31,1641,1238,888,156,7,916,4012,1159,1941,1872,57,203,55,18,100,15312
2022,Apr,221426,3760,20795,26947,14494,3645,10462,10581,1923,9184,12732,13767,4854,9184,6841,6929,6058,10,148,26,349,153,790,3,4437,850,878,306,132,531,294,269,182,61,2074,235,1262,543,1624,2609,1389,88,86,3463,279,4,739,928,466,1,158,3681,55,28,3118,364,461,201,44,316,102,158,66,1423,1338,36,33,453,685,670,139,4,814,2528,819,3364,945,149,107,104,29,126,11543
2022,May,322270,3478,37853,42698,19628,3435,11103,21976,2183,9909,14186,11365,17739,8181,11047,7867,10617,43,105,33,493,209,1405,22,4346,796,935,716,160,330,300,216,153,161,2674,289,1632,1712,1031,5991,3896,771,96,3282,228,6,916,1212,810,27,220,7262,69,51,4268,412,451,140,117,358,354,152,98,2120,2055,149,57,547,4906,992,166,4,804,8740,1578,4418,1404,73,311,96,18,80,11539
2022,Jun,393663,4744,67300,51174,22398,3168,13914,32757,3143,15121,15576,13772,12701,9422,10944,11335,12246,98,55,126,545,949,2996,6,5424,1793,794,550,183,532,429,392,433,351,4265,392,2964,1501,2046,5611,3789,143,161,2735,391,51,1946,1633,727,61,381,5536,147,73,4850,631,688,270,129,776,472,203,166,2841,2040,272,40,1290,1540,902,412,61,809,3714,1714,3423,1783,263,293,209,36,367,13545
2022,Jul,569635,16734,81975,113522,25324,2769,17485,36914,3596,17562,22262,36787,26809,11655,12500,11646,12838,47,52,85,816,821,4519,63,7330,2070,802,729,86,549,509,736,660,312,2940,427,2428,3880,3585,9174,5667,471,143,2109,373,4,3255,1758,1040,236,581,5368,46,39,5236,886,459,267,94,829,76,152,128,2496,2382,409,27,796,1011,1165,337,7,4741,5087,1859,4517,2063,406,334,378,21,450,18934
2022,Aug,565382,38127,81088,73089,27805,3901,22940,34602,4332,19359,23377,18761,15190,20760,22306,12747,9495,80,86,47,994,835,3908,132,7262,2338,1146,545,234,822,466,506,1090,307,5126,800,2753,1627,5024,7433,5262,285,355,2811,337,74,5210,1629,868,208,661,6647,48,35,5572,1080,688,435,182,1312,290,276,162,2896,3137,369,22,941,1495,1181,553,72,9649,4586,1684,6884,1540,220,374,507,73,719,22613
2022,Sep,411285,48785,37123,40714,18401,3988,10290,27330,4290,10735,17087,11179,8408,9154,10699,10832,8437,71,74,38,687,356,3171,78,4476,2028,724,568,808,940,594,360,1103,669,6376,702,1804,1718,3282,3936,3626,397,2723,2885,443,12,2298,1033,578,170,527,6350,73,62,5430,386,1062,343,147,821,402,332,355,3165,3116,494,40,1525,1605,829,581,40,14826,3634,2068,3925,1470,105,353,237,44,797,29961
2022,Oct,310907,12574,28853,32024,14677,4469,9459,21364,3746,7633,17176,10045,5076,8525,10584,8324,9348,54,36,37,554,404,3110,35,3765,1815,918,385,144,762,692,521,1119,886,5697,438,1624,2155,1681,3587,3402,417,3037,3350,478,18,1959,963,617,36,186,5138,31,52,3951,343,1059,189,183,698,267,138,547,2840,2929,416,61,1373,1457,619,706,46,7579,3225,1758,3838,1248,135,310,180,48,389,20395
2022,Nov,372339,4337,38903,31238,39261,5244,14283,23653,5260,9535,16442,12321,7182,12529,12287,9414,8090,62,126,77,813,317,3959,4,5031,1974,1100,450,180,572,735,415,1435,500,4752,364,8638,1272,1490,4732,3929,1421,2863,3809,263,13,3323,1145,631,45,407,3493,55,19,4470,541,1587,201,219,736,121,80,186,3670,4553,516,26,6522,1414,876,562,59,703,3498,2298,4346,1836,21,209,105,29,213,22349
2022,Dec,748430,4592,41988,21174,227718,14638,58699,25560,5179,21595,22019,6852,10517,40703,24762,7303,6776,43,89,64,3224,289,13735,42,9829,2271,1409,314,256,1648,1376,373,3969,2930,8266,234,19345,614,1635,4260,2995,1359,3035,10669,758,19,2778,4903,543,221,354,7930,109,32,7003,1276,4765,1023,206,1258,414,108,130,3895,6356,232,31,20986,1516,1556,1725,4,2544,2684,2724,5413,1781,27,719,379,49,371,27260
2023,Jan,545159,5018,61668,21522,61878,9665,71438,18519,4244,55005,17408,5909,18363,12740,19839,7057,8481,76,95,63,1049,505,7059,29,18360,2351,619,340,152,589,875,642,3234,1270,4893,170,5351,580,2497,6371,1877,311,2954,6431,283,58,2799,2755,634,894,319,4630,125,47,4554,685,2516,499,115,1355,108,74,197,1934,2012,346,114,5441,1388,595,2468,41,1994,2519,3546,4028,1818,223,442,265,14,220,25607
2023,Feb,567919,3073,76460,21205,54627,8889,79598,20720,4948,52565,19565,6693,19827,9727,14599,6883,8989,25,62,112,1252,525,5221,80,23003,1989,613,346,195,588,637,208,2522,916,5718,223,3899,475,17432,12168,2104,226,2649,6367,193,58,1867,926,458,378,285,3089,66,104,2640,3048,2881,294,123,864,181,161,66,2311,1564,349,15,5000,1082,1034,1828,4,1396,2860,3246,2763,1834,54,265,119,9,95,26486
2023,Mar,492454,3087,71762,27526,24926,8270,47053,26680,7161,38753,16184,12363,13155,12278,15968,5744,8335,84,86,199,1098,369,5607,50,14197,1803,800,407,133,1006,908,339,2155,872,8286,249,3368,1004,16793,8793,3704,360,826,6115,333,49,1312,1330,647,183,217,7247,62,135,2571,956,2290,239,183,686,194,154,86,1755,1514,482,62,4948,1517,820,1837,4,2397,3948,1906,2856,1700,65,427,181,30,192,28083
2023,Apr,269406,3003,25008,31935,15479,5500,10158,18158,3539,9643,13319,15419,4864,9631,8547,4110,7360,59,99,12,397,254,2372,28,4378,1254,945,204,63,293,487,261,1694,496,3840,153,1605,1566,3747,3351,3592,234,780,3806,190,6,1532,1072,293,25,201,3399,34,25,2246,494,605,189,27,545,136,198,125,1722,874,67,45,699,764,596,435,13,2595,3206,1619,2960,1083,108,332,75,17,217,18994
2023,May,365900,3383,45177,46050,18866,6181,14528,35796,5264,11877,14588,12005,8318,7915,9114,6381,10013,28,161,73,619,651,3973,52,4672,1575,541,680,190,593,458,263,1255,440,6078,285,1845,2025,1641,5774,4294,466,1178,4926,254,49,2783,1755,610,108,170,7214,69,34,2950,620,1050,138,176,575,183,233,121,1970,1795,307,33,1323,1348,954,851,292,1654,4870,2216,3276,2965,171,447,173,27,245,21699
2023,Jun,463361,3696,69262,53637,24336,8198,18085,45510,7071,17164,16617,13921,14390,9339,9905,8402,10110,55,65,31,1010,3016,6598,49,5552,2383,849,682,249,635,705,347,1376,416,7555,401,2515,1397,1810,6563,5646,275,1115,6822,401,263,3916,1620,790,121,330,6192,42,46,4406,649,975,217,151,719,142,157,219,2430,2056,271,96,1492,1127,1203,1568,106,1084,4489,1802,4000,1930,185,592,159,46,523,29086
2023,Jul,595742,4780,87564,107542,24558,6667,18438,47252,6818,18696,24124,31691,29332,11627,15596,10128,12843,84,84,119,1254,739,6585,69,7154,2143,515,433,128,404,1023,522,1349,569,5753,352,2583,3112,3980,11241,6303,244,1012,5318,238,80,3968,2078,773,198,442,5468,37,63,4445,1066,660,306,203,1122,180,148,128,2406,1897,538,165,702,1450,1511,1835,7,1501,5802,2023,3792,2384,80,730,202,24,861,25501
2023,Aug,619176,5624,90991,70549,30461,13381,26472,47663,11235,20084,20614,16268,18151,22380,28627,13124,9732,41,26,44,1670,1013,7431,329,7303,3123,896,775,333,867,1736,425,1311,826,5753,1003,3569,2141,4962,9120,6377,526,642,12070,373,324,7728,2617,1080,482,636,6025,54,89,4129,1207,993,381,183,1833,192,302,201,2802,2889,569,143,1247,1513,1245,2306,75,2374,6658,2318,4441,2633,239,897,278,30,881,37141
2023,Sep,421631,3128,42288,40345,20902,11362,11008,34996,11739,13017,15001,12374,9644,11773,12052,14846,12391,34,137,84,613,2180,5932,33,5580,3259,639,802,259,797,3163,300,1339,1105,7204,777,3277,2859,3001,5497,4858,372,770,10023,518,77,3168,1941,1098,111,335,4935,108,59,4029,491,1807,400,161,1412,671,182,295,3061,3026,737,64,1952,1359,953,1390,267,8335,3592,2406,3086,1602,266,1418,152,34,746,23627
2023,Oct,318035,2145,29786,31260,14773,10615,10193,25099,7778,8822,11723,9594,6168,8149,12922,7859,8676,43,238,134,659,292,5409,42,3857,2229,564,503,188,809,736,392,1593,775,5387,562,1830,1797,831,4468,3001,751,913,9022,339,9,2329,1036,734,63,217,5689,57,68,3481,439,1612,175,127,710,234,254,124,1799,2528,409,52,2677,1235,862,1693,125,2408,2718,1508,2942,1266,66,282,108,16,905,24152
2023,Nov,410197,1709,38432,31253,46104,10605,15843,30090,8985,10018,12769,10529,6751,14473,17003,7737,8147,32,238,141,1137,264,6192,14,4523,2606,798,461,153,811,1681,438,2458,736,6276,401,10942,999,910,5062,4521,1302,924,8147,466,49,2633,1484,820,102,341,3565,64,123,2557,545,1964,225,182,830,158,200,146,2633,4039,651,44,8130,1502,768,1543,94,1542,3301,2258,3987,2268,36,388,112,22,397,27413
2023,Dec,806075,1699,42088,21096,230215,23890,54402,32175,10131,22969,16088,6566,12403,48028,28340,6343,7354,27,250,68,3223,279,22191,122,10334,2492,1403,227,194,1127,2304,622,6214,4316,9994,371,20350,931,751,4414,2995,872,708,17676,809,112,3444,5464,830,218,573,6882,74,39,3733,1357,5502,1396,202,1409,132,179,234,4698,11027,655,39,23258,670,1952,3608,76,3348,2287,2657,3660,2358,85,1302,208,45,575,32736
2024,Jan,620665,1470,58772,20712,68149,22922,82417,26113,7618,59761,15385,6916,19866,15547,21346,7912,9044,30,85,51,1241,310,12352,27,19184,3560,651,245,183,603,1077,338,2699,2323,6067,449,6623,622,818,7203,2010,348,140,20223,757,120,2747,3204,443,762,433,4666,87,38,2510,629,1854,418,151,1014,189,186,218,2648,2489,693,14,6067,789,475,5375,21,1890,2311,4942,2926,1955,48,615,195,21,414,32939
2024,Feb,660228,1048,79977,21372,63424,24833,82040,28152,10283,63168,17317,8630,25919,11298,19062,5687,8582,60,90,31,1693,498,7811,40,25739,3033,285,351,331,581,1111,337,3691,1372,8250,706,6002,821,4901,13492,2936,227,61,21142,341,80,2296,1575,410,578,275,3200,69,114,2220,3328,3738,193,184,1114,133,150,238,2327,1433,750,25,5709,1111,787,6597,55,2698,3066,4225,1468,1835,179,348,71,24,231,30669
2024,Mar,544671,969,79168,29879,28116,11505,51454,35422,9564,41932,12695,12994,14537,16526,21217,7357,8310,83,99,111,731,643,6561,39,14975,2596,503,382,181,986,2225,608,2608,1212,11827,194,4194,1205,9115,9414,2330,215,78,8897,463,28,1261,1665,525,140,223,5624,57,213,2358,1428,2203,451,102,1993,228,123,293,2216,1778,223,18,7534,1136,782,4703,17,3751,3981,2804,1345,2379,141,416,68,119,215,28010
2024,Apr,283340,836,24932,32585,16667,7997,11338,20122,4681,8180,10370,14881,6102,7380,10928,7100,7188,27,55,66,471,356,3487,42,5780,1212,607,952,171,371,1129,257,1231,617,4592,153,1679,1026,689,3522,3181,676,210,6766,167,57,1556,2240,759,64,277,3742,31,40,2329,502,592,184,56,520,94,129,93,1954,1630,329,21,1382,1590,1557,1342,28,2647,3145,2301,1349,1498,36,372,165,21,219,17710
2024,May,359400,875,35750,46993,18434,10242,11503,31056,7154,10226,11553,11941,6992,8201,10252,8557,9767,27,136,85,528,594,5652,6,4510,2002,799,549,223,462,969,283,1652,728,6659,298,2140,1628,859,4924,4635,511,161,8590,427,45,3796,2493,882,281,401,6731,75,53,3565,462,754,188,238,709,167,279,85,2532,1857,607,22,1794,1843,1490,1587,84,1432,3813,2201,1737,1789,87,753,113,33,493,24396
2024,Jun,529112,1552,67565,61609,26477,12404,16097,59929,11652,17089,14684,16839,16397,11137,14035,12181,11234,125,147,57,785,1539,10455,103,6595,2860,1274,723,361,645,738,1034,1471,815,8674,503,2944,1263,1224,7333,5485,347,168,10933,373,131,3663,3533,740,134,657,5373,195,80,3256,690,796,210,218,1133,157,283,131,2759,2474,584,105,1876,1601,959,2812,175,1570,5042,3210,2242,2269,129,1266,151,361,684,37608
2024,Jul,669792,2210,83155,117932,27531,15105,18531,48289,13683,19146,23505,38667,27429,14557,16316,10839,13484,149,84,112,1483,793,7888,73,7792,4694,1017,334,261,447,1298,493,1566,508,4504,615,2860,3956,3084,11183,5277,143,159,13539,433,70,3593,2892,810,128,836,5872,200,93,4319,1468,475,306,142,2293,177,202,96,2500,2526,462,30,1343,1076,1729,3757,17,1677,7194,3845,2411,2169,58,776,186,48,742,48150
2024,Aug,689035,1980,97120,68186,33691,19866,26679,49914,20962,23032,20786,20828,20468,29176,35185,14817,11313,33,157,107,1169,1117,7492,167,8898,2428,1445,857,321,765,978,538,1496,421,6426,1016,3290,1655,3004,10471,8203,410,269,18370,442,104,8182,4119,1476,486,1210,6201,106,60,4894,1190,419,348,466,2000,242,329,330,3544,3409,821,58,1742,1743,1522,2697,91,1599,7402,3806,2576,2731,273,1137,326,96,868,44484
2024,Sep,414472,1230,43581,39955,20489,14366,10243,37972,17132,11731,13391,12369,10349,12207,11699,9068,10155,43,138,109,693,679,7067,14,4481,3055,689,562,317,922,1008,336,1776,839,8147,1111,2588,1779,1778,5044,4027,126,135,12590,383,153,2819,2252,1100,282,295,5165,77,73,3711,392,1090,462,257,1466,300,364,183,2061,2542,346,63,2778,1175,778,1810,138,1996,3240,2513,2019,1647,335,714,105,56,701,32641
